issue_id,issue_type,severity,role_a,path_a,role_b,path_b,score,reason,suggested_action,target_path,decision,notes
semantic_slice_00108,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking4_jpg.rf.7772e3263474ac230207197c074cb65f.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking4_jpg.rf.7772e3263474ac230207197c074cb65f.jpg,,
semantic_slice_00109,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking4_zoom_5_jpg.rf.2900bd121dbc4c9c8b03be75c4963eab.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking4_zoom_5_jpg.rf.2900bd121dbc4c9c8b03be75c4963eab.jpg,,
semantic_slice_00110,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking4_zoom_5_jpg.rf.7c6a6ab0c00ba5b0542888d3f3672a60.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking4_zoom_5_jpg.rf.7c6a6ab0c00ba5b0542888d3f3672a60.jpg,,
semantic_slice_00111,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking4_zoom_5_jpg.rf.e0d0f4b6abc54183a195583f09ba9efa.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking4_zoom_5_jpg.rf.e0d0f4b6abc54183a195583f09ba9efa.jpg,,
semantic_slice_00112,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_jpg.rf.09022a2c379893941307259e08905404.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_jpg.rf.09022a2c379893941307259e08905404.jpg,,
semantic_slice_00113,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_jpg.rf.871aedac01d6acf3bd96a49e27e7a618.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_jpg.rf.871aedac01d6acf3bd96a49e27e7a618.jpg,,
semantic_slice_00114,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_jpg.rf.b5319ccc5560771bfc5b22228ba304e1.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_jpg.rf.b5319ccc5560771bfc5b22228ba304e1.jpg,,
semantic_slice_00115,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_2_jpg.rf.0b614f26996158a4732be66185fff773.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_2_jpg.rf.0b614f26996158a4732be66185fff773.jpg,,
semantic_slice_00116,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_2_jpg.rf.2d0f55ec5847c20b17ae798366857713.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_2_jpg.rf.2d0f55ec5847c20b17ae798366857713.jpg,,
semantic_slice_00117,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_2_jpg.rf.7dbe3d6b0f2b714674ee7b780edbb707.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_2_jpg.rf.7dbe3d6b0f2b714674ee7b780edbb707.jpg,,
semantic_slice_00118,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_3_jpg.rf.0bedf01ea0b348cb57a0adb3556c6b87.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_3_jpg.rf.0bedf01ea0b348cb57a0adb3556c6b87.jpg,,
semantic_slice_00119,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_3_jpg.rf.3362039427e61e5f5305b26bfb1a192a.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_3_jpg.rf.3362039427e61e5f5305b26bfb1a192a.jpg,,
semantic_slice_00120,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_3_jpg.rf.e549327c63fc9ded71a7588735ab5492.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_3_jpg.rf.e549327c63fc9ded71a7588735ab5492.jpg,,
semantic_slice_00121,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_4_jpg.rf.3ff7dfa03c8df637e804e3dbad9d302f.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_4_jpg.rf.3ff7dfa03c8df637e804e3dbad9d302f.jpg,,
semantic_slice_00122,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_4_jpg.rf.c875243c395e47759583fdd046c06632.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_4_jpg.rf.c875243c395e47759583fdd046c06632.jpg,,
semantic_slice_00123,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_4_jpg.rf.d006230cc13cfd38032d08c3bc72fec9.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking5_zoom_4_jpg.rf.d006230cc13cfd38032d08c3bc72fec9.jpg,,
semantic_slice_00124,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking6_zoom_1_jpg.rf.7ed95fce4dc126357e3dbd7bf254bcd2.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking6_zoom_1_jpg.rf.7ed95fce4dc126357e3dbd7bf254bcd2.jpg,,
semantic_slice_00125,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking6_zoom_1_jpg.rf.88791fa029fdb6bace63701c4d655a44.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking6_zoom_1_jpg.rf.88791fa029fdb6bace63701c4d655a44.jpg,,
semantic_slice_00126,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking6_zoom_1_jpg.rf.8b5487f7e1a98aba4b08f7abec1a9c4b.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking6_zoom_1_jpg.rf.8b5487f7e1a98aba4b08f7abec1a9c4b.jpg,,
semantic_slice_00127,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking7_jpg.rf.086bf4323f93c8e1486b0ccace51d4cd.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking7_jpg.rf.086bf4323f93c8e1486b0ccace51d4cd.jpg,,
semantic_slice_00128,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking7_jpg.rf.80af976c71f532dc4a61da125fc90fa0.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking7_jpg.rf.80af976c71f532dc4a61da125fc90fa0.jpg,,
semantic_slice_00129,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking7_jpg.rf.eddad7187f31d06ab91780956fe76c5b.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking7_jpg.rf.eddad7187f31d06ab91780956fe76c5b.jpg,,
semantic_slice_00130,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking9_jpg.rf.239f293cb4c61b5e675be8bba5f04f45.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking9_jpg.rf.239f293cb4c61b5e675be8bba5f04f45.jpg,,
semantic_slice_00131,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking9_jpg.rf.55005b2cb34b37fcbb16944aae4cd4d1.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking9_jpg.rf.55005b2cb34b37fcbb16944aae4cd4d1.jpg,,
semantic_slice_00132,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking9_jpg.rf.a5108dd7974cc9da634e1570c2b62a3a.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking9_jpg.rf.a5108dd7974cc9da634e1570c2b62a3a.jpg,,
semantic_slice_00133,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_10_zoom_3_jpg.rf.363614b95844fc2f5ccec4a884c396f7.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_10_zoom_3_jpg.rf.363614b95844fc2f5ccec4a884c396f7.jpg,,
semantic_slice_00134,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_10_zoom_3_jpg.rf.82b81249f3230fba726edf13ad1ea786.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_10_zoom_3_jpg.rf.82b81249f3230fba726edf13ad1ea786.jpg,,
semantic_slice_00135,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_10_zoom_3_jpg.rf.dde8d241fca2ac3612bf7c24d2a11584.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_10_zoom_3_jpg.rf.dde8d241fca2ac3612bf7c24d2a11584.jpg,,
semantic_slice_00136,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_10_zoom_5_jpg.rf.23528732a28253cc3e4fde28a377a4f0.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_10_zoom_5_jpg.rf.23528732a28253cc3e4fde28a377a4f0.jpg,,
semantic_slice_00137,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_10_zoom_5_jpg.rf.87c11302923c8d66629ff0bfc41e15f3.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_10_zoom_5_jpg.rf.87c11302923c8d66629ff0bfc41e15f3.jpg,,
semantic_slice_00138,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_10_zoom_5_jpg.rf.90b1d0857d82e0ae82d67b95a3a58156.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_10_zoom_5_jpg.rf.90b1d0857d82e0ae82d67b95a3a58156.jpg,,
semantic_slice_00139,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_1_jpg.rf.0621608a3a5a21f62894212f3b87ac08.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_1_jpg.rf.0621608a3a5a21f62894212f3b87ac08.jpg,,
semantic_slice_00140,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_1_jpg.rf.207e3d178ec28c3e0791e0b5dfdec5ae.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_1_jpg.rf.207e3d178ec28c3e0791e0b5dfdec5ae.jpg,,
semantic_slice_00141,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_1_jpg.rf.b6ad6febfb035d07eceb0afdecd5c252.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_1_jpg.rf.b6ad6febfb035d07eceb0afdecd5c252.jpg,,
semantic_slice_00142,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_4_jpg.rf.61c52a88fc0890716e36df8bef1b20f5.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_4_jpg.rf.61c52a88fc0890716e36df8bef1b20f5.jpg,,
semantic_slice_00143,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_4_jpg.rf.67561ab5801aeb6c089e8e9ff591ad97.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_4_jpg.rf.67561ab5801aeb6c089e8e9ff591ad97.jpg,,
semantic_slice_00144,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_4_jpg.rf.bc22d5d08e483f6df81f2d10fd2775ac.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_4_jpg.rf.bc22d5d08e483f6df81f2d10fd2775ac.jpg,,
semantic_slice_00145,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_5_jpg.rf.290750a4cb97370ec1c2f00bffd7466c.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_5_jpg.rf.290750a4cb97370ec1c2f00bffd7466c.jpg,,
semantic_slice_00146,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_5_jpg.rf.6c5b66b111f146470725fa5dca839415.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_5_jpg.rf.6c5b66b111f146470725fa5dca839415.jpg,,
semantic_slice_00147,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_5_jpg.rf.7b0f47f0193309beeebeebe53b367e6c.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_11_zoom_5_jpg.rf.7b0f47f0193309beeebeebe53b367e6c.jpg,,
semantic_slice_00148,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_12-Copy_jpg.rf.2b78b3f2def319661daea5284a4b7f16.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_12-Copy_jpg.rf.2b78b3f2def319661daea5284a4b7f16.jpg,,
semantic_slice_00149,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_12-Copy_jpg.rf.887892cd8dd855bb38c7a272461caeee.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_12-Copy_jpg.rf.887892cd8dd855bb38c7a272461caeee.jpg,,
semantic_slice_00150,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_12-Copy_jpg.rf.b8ff7e4e5573edb042d02420c2bdb27a.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_12-Copy_jpg.rf.b8ff7e4e5573edb042d02420c2bdb27a.jpg,,
semantic_slice_00151,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_12_zoom_2_jpg.rf.402ec0db1cda9a256c473ed78f31a18e.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_12_zoom_2_jpg.rf.402ec0db1cda9a256c473ed78f31a18e.jpg,,
semantic_slice_00152,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_12_zoom_2_jpg.rf.4dae269468b6c056e5fcd1d7fb13a217.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_12_zoom_2_jpg.rf.4dae269468b6c056e5fcd1d7fb13a217.jpg,,
