issue_id,issue_type,severity,role_a,path_a,role_b,path_b,score,reason,suggested_action,target_path,decision,notes
semantic_slice_00142,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0364_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0364_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00143,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0368_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0368_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00144,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0369_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0369_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00145,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0373.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0373.png,,
semantic_slice_00146,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0376.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0376.png,,
semantic_slice_00147,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0380_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0380_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00148,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0384_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0384_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00149,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0385_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0385_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00150,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0389.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0389.png,,
semantic_slice_00151,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0392.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0392.png,,
semantic_slice_00152,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0396_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0396_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00153,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0400_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0400_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00154,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0401_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0401_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00155,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0405.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0405.png,,
semantic_slice_00156,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0408.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0408.png,,
semantic_slice_00157,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0412_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0412_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00158,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0416_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0416_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00159,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0417_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0417_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00160,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0421.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0421.png,,
semantic_slice_00161,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0424.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0424.png,,
semantic_slice_00162,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0428_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0428_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00163,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0432_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0432_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00164,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0433_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0433_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00165,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0437.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0437.png,,
semantic_slice_00166,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0440.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0440.png,,
semantic_slice_00167,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0444_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0444_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00168,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0448_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0448_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00169,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0449_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0449_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00170,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0453.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0453.png,,
semantic_slice_00171,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0456.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0456.png,,
semantic_slice_00172,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0460_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0460_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00173,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0464_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0464_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00174,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0465_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0465_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00175,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0469.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0469.png,,
semantic_slice_00176,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0472.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0472.png,,
semantic_slice_00177,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0476_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0476_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00178,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0480_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0480_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00179,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0481_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0481_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00180,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0485.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0485.png,,
semantic_slice_00181,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0488.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0488.png,,
semantic_slice_00182,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0492_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0492_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00183,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0496_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0496_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00184,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0497_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0497_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00185,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_early_blight/internet_20260506_bugwood_1234124_tomato_early_blight_leaf.jpg,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_early_blight/internet_20260506_bugwood_1234124_tomato_early_blight_leaf.jpg,,
semantic_slice_00186,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_early_blight/internet_20260506_bugwood_5632425_tomato_early_blight_leaf.jpg,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_early_blight/internet_20260506_bugwood_5632425_tomato_early_blight_leaf.jpg,,
semantic_slice_00187,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_001.jpg,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_001.jpg,,
semantic_slice_00188,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_004.jpeg,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_004.jpeg,,
semantic_slice_00189,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_008.jpeg,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_008.jpeg,,
semantic_slice_00190,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_012.jpeg,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_012.jpeg,,
semantic_slice_00191,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_013.jpg,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_013.jpg,,
semantic_slice_00192,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_015.jpeg,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_015.jpeg,,
semantic_slice_00193,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_017.jpeg,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_017.jpeg,,
semantic_slice_00194,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_020.jpeg,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_020.jpeg,,
semantic_slice_00195,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_024.jpg,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_024.jpg,,
semantic_slice_00196,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_028.jpeg,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_fusarium_wilt/unsupported_same_crop__tomato_028.jpeg,,
