issue_id,issue_type,severity,role_a,path_a,role_b,path_b,score,reason,suggested_action,target_path,decision,notes
semantic_slice_00178,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/485.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/485.jpg,,
semantic_slice_00179,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/489.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/489.jpg,,
semantic_slice_00180,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/49.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/49.jpg,,
semantic_slice_00181,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/493.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/493.jpg,,
semantic_slice_00182,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/494.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/494.jpg,,
semantic_slice_00183,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/497.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/497.jpg,,
semantic_slice_00184,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/5.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/5.jpg,,
semantic_slice_00185,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/501.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/501.jpg,,
semantic_slice_00186,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/505.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/505.jpg,,
semantic_slice_00187,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/509.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/509.jpg,,
semantic_slice_00188,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/510.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/510.jpg,,
semantic_slice_00189,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/517.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/517.jpg,,
semantic_slice_00190,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/521.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/521.jpg,,
semantic_slice_00191,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/525.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/525.jpg,,
semantic_slice_00192,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/526.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/526.jpg,,
semantic_slice_00193,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/53.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/53.jpg,,
semantic_slice_00194,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/533.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/533.jpg,,
semantic_slice_00195,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/537.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/537.jpg,,
semantic_slice_00196,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/541.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/541.jpg,,
semantic_slice_00197,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/542.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/542.jpg,,
semantic_slice_00198,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/549.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/549.jpg,,
semantic_slice_00199,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/553.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/553.jpg,,
semantic_slice_00200,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/557.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/557.jpg,,
semantic_slice_00201,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/558.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/558.jpg,,
semantic_slice_00202,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/565.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/565.jpg,,
semantic_slice_00203,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/569.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/569.jpg,,
semantic_slice_00204,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/57.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/57.jpg,,
semantic_slice_00205,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/573.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/573.jpg,,
semantic_slice_00206,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/574.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/574.jpg,,
semantic_slice_00207,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/581.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/581.jpg,,
semantic_slice_00208,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/585.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/585.jpg,,
semantic_slice_00209,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/589.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/589.jpg,,
semantic_slice_00210,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/590.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/590.jpg,,
semantic_slice_00211,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/597.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/597.jpg,,
semantic_slice_00212,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/601.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/601.jpg,,
semantic_slice_00213,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/605.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/605.jpg,,
semantic_slice_00214,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/606.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/606.jpg,,
semantic_slice_00215,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/61.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/61.jpg,,
semantic_slice_00216,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/613.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/613.jpg,,
semantic_slice_00217,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/617.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/617.jpg,,
semantic_slice_00218,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/62.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/62.jpg,,
semantic_slice_00219,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/621.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/621.jpg,,
semantic_slice_00220,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/622.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/622.jpg,,
semantic_slice_00221,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/629.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/629.jpg,,
semantic_slice_00222,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/633.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/633.jpg,,
semantic_slice_00223,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/637.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/637.jpg,,
semantic_slice_00224,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/638.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/638.jpg,,
semantic_slice_00225,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/65.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/65.jpg,,
semantic_slice_00226,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/69.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/69.jpg,,
semantic_slice_00227,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/73.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/73.jpg,,
semantic_slice_00228,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/77.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/77.jpg,,
semantic_slice_00229,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/78.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/78.jpg,,
semantic_slice_00230,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/81.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/81.jpg,,
semantic_slice_00231,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/85.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/85.jpg,,
semantic_slice_00232,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/89.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/89.jpg,,
semantic_slice_00233,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/9.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/9.jpg,,
semantic_slice_00234,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/93.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/93.jpg,,
semantic_slice_00235,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/94.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/94.jpg,,
semantic_slice_00236,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/97.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/brown_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/97.jpg,,
semantic_slice_00237,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_1.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_1.jpg,,
semantic_slice_00238,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_13.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_13.jpg,,
semantic_slice_00239,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_138.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_138.jpg,,
semantic_slice_00240,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_141.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_141.jpg,,
semantic_slice_00241,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_143.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_143.jpg,,
semantic_slice_00242,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_144.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_144.jpg,,
semantic_slice_00243,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_146.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_146.jpg,,
semantic_slice_00244,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_154.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_154.jpg,,
semantic_slice_00245,semantic_slice_suspicion,review,oe,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_16.jpg,,,same_crop_leaf_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_leaf_negatives/leaf_spot_leaf/z_m_Outlier-20260503T132613Z-3-001/grape_leaf_spot_16.jpg,,
